phone_number,city,distributor_name,store_type,store_number,country,address2,longitude,store_hours,store_name,state,other_fields,address,latitude,zip_code
402-951-4400,OMAHA,,,,US,WESTROADS MALL,-96.0678,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",OMAHA,NE,,9901 NICHOLAS STREET,41.2675,68114
402-592-1642,PAPILLION,,,,US,SHADOW LAKE TOWNE CENTER,-96.0267,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",PAPILLION,NE,,7403 TOWN CENTER PARKWAY,41.1331,68046
712-435-3142,COUNCIL BLUFFS,,,,US,METRO CROSSING,-95.8384,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",COUNCIL BLUFFS,IA,,3816 METRO DRIVE,41.2193,51501
307-265-4266,CASPER,,,,US,EASTRIDGE MALL,-106.264273,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",CASPER,WY,,601 SE WYOMING BLVD,42.845408,82609
952-525-0200,MINNETONKA,,,,US,WEST RIDGE MARKET,-93.4239,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MINNETONKA,MN,,11260 WAYZATA BLVD,44.9736,55305
615-896-8882,MURFREESBORO,,,,US,THE AVENUE MURFREESBORO,-86.448,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MURFREESBORO,TN,,2615 MEDICAL CENTER PARKWAY,35.8603,37129
615-773-6160,MT. JULIET,,,,US,PROVIDENCE MARKET PLACE,-86.5076,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MT. JULIET,TN,,"401 SOUTH MT. JULIET ROAD, SUITE 605",36.1679,37122
615-778-0595,FRANKLIN,,,,US,COOL SPRINGS MARKET,-86.8155,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",COOL SPRINGS,TN,,"2000 MALORY LANE, SUITE 270",35.9493,37067
615-354-0102,NASHVILLE,,,,US,NASHVILLE WEST,-86.8912,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",NASHVILLE,TN,,6812 CHARLOTTE PIKE,36.1355,37209
615-855-1443,MADISON,,,,US,NORTHSIDE MARKETPLACE,-86.6822,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",RIVERGATE,TN,,2305 GALLATIN PIKE,36.3066,37115
931-645-2255,CLARKSVILLE,,,,US,GOVERNOR'S SQUARE,-87.2877,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",CLARKSVILLE,TN,,"2801 WILMA RUDOLPH BLVD, UNIT 195",36.589,37040
270-796-9115,BOWLING GREEN,,,,US,GARY FARMS,-86.430416,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",BOWLING GREEN,KY,,2300 GARY FARMS BLVD,36.956328,42104
(256) 801-3766,HUNTSVILLE,,,,US,BRIDGE STREET TOWN CENTRE,-86.676833,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",HUNTSVILLE,AL,,6890-A GOVERNOR'S DRIVE WEST,34.714167,35806
256-881-3212,HUNTSVILLE,,,,US,WESTSIDE PAVILLION,-86.5482,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",EAST HUNTSVILLE,AL,,2718 CARL T. JONES DRIVE,34.6764,35802
423-892-3122,CHATTANOOGA,,,,US,HAMILTON VILLAGE,-85.1505,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",CHATTANOOGA,TN,,"2020 GUNBARREL ROAD, SUTIE 182",35.0317,37421
254-690-4220,HARKER HEIGHTS,,,,US,MARKET HEIGHTS,-97.6686,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",HARKER HEIGHTS,TX,,201 EAST CENTRAL TEXAS EXPRESSWAY,31.0735,76548
512-528-0091,CEDAR PARK,,,,US,THE PARKE,-97.8199,,CEDAR PARK,TX,,"5001 183A TOLL ROAD, SUITE A",30.530978,78613
512-263-2953,BEE CAVE,,,,US,HILL COUNTRY GALLERIA,-97.9366,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",BEE CAVE,TX,,3921 MARKET STREET,30.3076,78738
512-339-3299,AUSTIN,,,,US,DOMAIN CROSSING,-97.7266,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",AUSTIN,TX,,3210 KRAMER LANE,30.3978,78758
512-252-2800,PFLUGERVILLE,,,,US,STONE HILL TOWN CENTER,-97.5971,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",PFLUGERVILLE,TX,,19000 LIMESTONE COMMERCIAL DRIVE,30.4711,78660
210-558-3444,SAN ANTONIO,,,,US,THE RIM CENTER,-98.6015,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LA CANTERA,TX,,18103 RIM DRIVE,29.6139,78257
210-680-2288,SAN ANTONIO,,,,US,ALAMO RANCH MARKET,-98.7094,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SAN ANTONIO,TX,,"5503 WEST LOOP, 1604 NORTH",29.4897,78253
830-629-3100,NEW BRAUNFELS,,,,US,TOWNE CENTER AT CREEKSIDE,-98.0752,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",NEW BRAUNFELS,TX,,303 CREEKSIDE WAY,29.7268,78130
210-202-2206,SOUTH SAN ANTONIO,,,,US,SOUTH PARK MALL,-98.5286625304963,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SOUTH SAN ANTONIO,TX,,"2310 S.W. MILITARY DRIVE, SUITE #2002",29.3552114969809,78224
817-987-4800,ARLINGTON,,,,US,PARKS AT ARLINGTON,-97.1288,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",ARLINGTON,TX,,3891 SOUTH COOPER STREET,32.6784,76015
802-288-9854,WILLISTON,,,,US,MAPLE TREE PLACE,-73.1113,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WILLISTON,VT,,1355 MAPLE TREE PLACE,44.4429,05495
802-773-2710,RUTLAND,,,,US,GREEN MOUNTAIN PLAZA,-72.9706,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",RUTLAND,VT,,320 US ROUTE 7 SOUTH,43.5852,05701
518-562-1121,PLATTSBURGH,,,,US,CHAMPLAIN CENTRE NORTH,-73.4906,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",PLATTSBURGH,NY,,60 SMITHFIELD BLVD,44.7031,12901
518-743-8790,QUEENSBURY,,,,US,AVIATION MALL,-73.6789,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",GLENS FALLS,NY,,"578 AVIATION ROAD, SPACE D-103",43.3263,12804
603-357-0861,KEENE,,,,US,MONADNOCK MARKETPLACE,-72.3028,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",KEENE,NH,,42 ASH BROOK ROAD,42.9282,03431
603-224-1564,CONCORD,,,,US,PATRIOT PLACE,-71.4866,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",CONCORD,NH,,295 LOUDON ROAD,43.227,03301
518-583-7218,SARATOGA SPRINGS,,,,US,WILTON MALL AT SARATOGA,-73.7374,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SARATOGA,NY,,3065 RT. 50,43.1036,12866
518-213-3478,LATHAM,,,,US,LATHAM FARMS,-73.763981,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LATHAM,NY,,"579 TROY SCHENECTADY ROAD #101, SUITE A",42.752953,12110
518-218-7410,ALBANY,,,,US,CROSSGATES MALL,-73.8535,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",ALBANY,NY,,1 CROSSGATES MALL ROAD,42.69,12203
603-888-3579,NASHUA,,,,US,PHEASANT LANE MALL,-71.4385,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",NASHUA,NH,,310 DANIEL WEBSTER HIGHWAY,42.7019,03060
801-225-7073,OREM,,,,US,FAMILY CENTER AT OREM,-111.692,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",OREM,UT,,130 E UNIVERSITY PARKWAY,40.2716,84058
801-692-6137,AMERICAN FORK,,,,US,THE MEADOWS SHOPPING DISTRICT,-111.821674,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",AMERICAN FORK,UT,,841 W PACIFIC DRIVE,40.379594,84003
801-566-2920,MIDVALE,,,,US,FAMILY CENTER AT FORT UNION,-111.862,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MIDVALE,UT,,7170 S 1000 E,40.621,84047
801-444-6656,LAYTON,,,,US,LAYTON HILLS MALL,-111.978,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LAYTON,UT,,1201 N HILL FIELD ROAD #1024,41.0776,84041
435-673-4261,ST. GEORGE,,,,US,RED ROCKS COMMONS,-113.553,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",ST. GEORGE,UT,,"15 SOUTH RIVER RD, SUITE 240",37.1074,84790
208-238-6002,POCATELLO,,,,US,POCATELLO SQUARE,-112.459,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",POCATELLO,ID,,1844 HURLEY DRIVE,42.9083,83202
505-793-8034,FARMINGTON,,,,US,FARMINGTON PAVILION,-108.149,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",FARMINGTON,NM,,5050 MAIN STREET,36.7667,87402
208-944-3105,TWIN FALLS,,,,US,CANYON PARK WEST,-114.458756,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",TWIN FALLS,ID,,1939 FILLMORE STREET,42.597078,83301
702-855-5000,HENDERSON,,,,US,GALLERIA AT SUNSET,-115.041,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",HENDERSON,NV,,1308 WEST SUNSET ROAD,36.0679,89014
702-479-1266,LAS VEGAS,,,,US,FASHION SHOW MALL,-115.17,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LAS VEGAS,NV,,"3200 LAS VEGAS BLVD, SUITE D700",36.127,89109
434-832-5666,LYNCHBURG,,,,US,WARD'S CROSSING,-79.191,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LYNCHBURG,VA,,4026-C WARDS ROAD,37.3473,24502
434-270-7117,CHARLOTTESVILLE,,,,US,5TH STREET STATION,-78.5,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",CHARLOTTESVILLE,VA,,"120 WEGMANS WAY, BUILDING 200, SUITE A",38.009,22902
434-974-5640,CHARLOTTESVILLE,,,,US,RIO HILL SHOPPING CENTER,-78.4748,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",CHARLOTTESVILLE,VA,,1940 RIO HILL CENTER,38.0883,22901
804-639-1107,WEST CHESTERFIELD,,,,US,HANCOCK VILLAGE,-77.6761,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WEST CHESTERFIELD,VA,,14629 HANCOCK VILLAGE STREET,37.4009,23832
804-897-5299,NORTH CHESTERFIELD,,,,US,CHESTERFIELD PLAZA,-77.6109,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MIDLOTHIAN,VA,,1520 W. KOGER CENTER BLVD,37.515,23235
804-360-8165,RICHMOND,,,,US,SHORT PUMP TOWN CENTER,-77.6189,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SHORT PUMP,VA,,"11800 W BROAD STREET, SUITE 1096",37.6573,23233
804-253-0800,RICHMOND,,,,US,STONY POINT FASHION PARK,-77.5726,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",RICHMOND,VA,,9204 STONY POINT PKWY,37.5484,23235
540-433-1268,HARRISONBURG,,,,US,VALLEY MALL,-78.845,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",HARRISONBURG,VA,,1925 EAST MARKET STREET,38.4284,22801
804-261-1853,GLEN ALLEN,,,,US,THE CREEKS,-77.4647,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",GLEN ALLEN,VA,,9940 BROOK ROAD,37.6704,23059
540-265-0861,ROANOKE,,,,US,VALLEY VIEW MALL,-79.9619,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",ROANOKE,VA,,1910 VALLEY VIEW BLVD NW,37.3071,24012
509-654-9111,UNION GAP,,,,US,RAINIER PLAZA,-120.474,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",UNION GAP,WA,,2500 RUDKIN ROAD,46.5658,98903
425-427-9284,ISSAQUAH,,,,US,GRANDRIDGE PLAZA,-122.016679,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",ISSAQUAH,WA,,1422 10TH AVE NE,47.541128,98029
425-255-3070,RENTON,,,,US,THE LANDING IN RENTON,-122.203,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",RENTON,WA,,915 NORTH LANDING WAY,47.4961,98057
206-400-2811,FEDERAL WAY,,,,US,THE COMMONS,-122.3103241,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",FEDERAL WAY,WA,,1819 S. COMMONS,47.31327,98003
253-845-5188,PUYALLUP,,,,US,SOUTH HILLS,-122.296,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",PUYALLUP,WA,,"3500 S. MERIDIAN STREET, #600",47.1581,98373
206-962-5894,SEATTLE,,,,US,NORTHGATE NORTH,-122.324644,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",NORTHGATE,WA,,328 NE NORTHGATE WAY,47.709275,98125
360-287-5822,MARYSVILLE,,,,US,SMOKEY POINT TOWN CENTER,-122.195,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MARYSVILLE,WA,,2609 172 ST NE,48.1542,98271
360-633-2287,SILVERDALE,,,,US,KITSAP MALL,-122.691,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SILVERDALE,WA,,"10315 SILVERDALE WAY NW, SUITE E20",47.657,98383
360-419-6072,BURLINGTON,,,,US,BURLINGTON,-122.3337075,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",BURLINGTON,WA,,2000 S. BURLINGTON BLVD,48.44829,98233
360-999-5607,OLYMPIA,,,,US,CAPITAL MALL,-122.933,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",OLYMPIA,WA,,625 BLACK LANE BLVD SW,47.041,98502
304-848-0482,BRIDGEPORT,,,,US,MEADOWBROOK MALL,-80.274,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",CLARKSBURG,WV,,"2399 MEADOWBROOK MALL, UNIT #10",39.3154,26330
304-746-6256,SOUTH CHARLESTON,,,,US,THE SHOPPES OF TRACE FORK PLAZA,-81.7116,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",SOUTH CHARLESTON,WV,,51 R H L BLVD,38.3357,25309
304-252-3425,MT. HOPE,,,,US,CROSSROADS MALL,-81.1969,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",BECKLEY,WV,,"5475 ROBERT C. BYRD DRIVE, UNIT 6",37.8456,25880
304-598-0554,GRANVILLE,,,,US,UNIVERSITY TOWNE CENTRE,-80.0041,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",MORGANTOWN,WV,,596 GIANT STREET,39.6487,26501
304-733-9720,HUNTINGTON,,,,US,HUNTINGTON MALL,-82.2679,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",HUNTINGTON,WV,,"RT 60 MALL ROAD, UNIT 500",38.4228,25504
540-433-1268,HARRISONBURG,,,,US,VALLEY MALL,-78.845,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",HARRISONBURG,VA,,1925 EAST MARKET STREET,38.4284,22801
540-265-0861,ROANOKE,,,,US,VALLEY VIEW MALL,-79.9619,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",ROANOKE,VA,,1910 VALLEY VIEW BLVD NW,37.3071,24012
724-415-3460,UNIONTOWN,,,,US,FAYETTE CROSSING,-79.754974,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",UNIONTOWN,PA,,320 WALMART DRIVE,39.91689,15401
540-381-0102,CHRISTIANSBURG,,,,US,RIVER VALLEY MALL,-80.4283,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",CHRISTIANSBURG,VA,,100 NEW RIVER ROAD,37.1645,24073
724-229-7556,WASHINGTON,,,,US,STRABANE SQUARE,-80.2265,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WASHINGTON,PA,,347 WASHINGTON ROAD,40.1893,15301
715-241-7403,WAUSAU,,,,US,,-89.651529,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WAUSAU,WI,,4600 RIB MOUNTAIN DRIVE,44.91512,54401
920-954-9266,APPLETON,,,,US,APPLETON,-88.4718,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",APPLETON,WI,,4350 GREENVILLE DRIVE,44.2751,54913
920-252-8271,OSHKOSH,,,,US,OSHKOSH,-88.5826,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",OSHKOSH,WI,,1015 NORTH WASHBURN STREET,44.0326,54904
920-490-8488,GREEN BAY,,,,US,MAVERICK PHASE II,-88.0682,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",GREEN BAY,WI,,811 PILGRIM WAY,44.4809,54304
608-406-3684,LA CROSSE,,,,US,VALLEY VIEW MALL,-91.1925,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LA CROSSE,WI,,4400 WI-16,43.872,54650
608-241-2764,MADISON,,,,US,EAST TOWNE MALL,-89.3034,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",EAST MADISON,WI,,350 EAST TOWNE MALL,43.1258,53704
608-829-1313,MADISON,,,,US,WEST TOWNE MALL,-89.5076,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WEST MADISON,WI,,237 WEST TOWNE MALL,43.0563,53719
262-377-6349,GRAFTON,,,,US,GRAFTON COMMONS,-87.9245,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",GRAFTON,WI,,1020 PORT WASHINGTON ROAD,43.3225,53024
414-203-1380,WAUWATOSA,,,,US,MAYFAIR COLLECTION,-88.056721,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",WAUWATOSA,WI,,"11500 WEST BURLEIGH STREET, SUITE 140",43.07701,53222
414-455-5370,BROOKFIELD,,,,US,THE CORRIDOR,-88.132766,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",BROOKFIELD,WI,,"345 DISCOVERY DRIVE, BUILDING E",43.034851,53045
307-265-4266,CASPER,,,,US,EASTRIDGE MALL,-106.264273,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",CASPER,WY,,601 SE WYOMING BLVD,42.845408,82609
970-461-9762,LOVELAND,,,,US,PROMENADE SHOPS AT CENTERRA,-104.991,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LOVELAND,CO,,5875 SKY POND DRIVE,40.4157,80537
303-682-5740,LONGMONT,,,,US,HARVEST JUNCTION,-105.097,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LONGMONT,CO,,210 KEN PRATT BLVD,40.1538,80501
720-887-0900,BROOMFIELD,,,,US,FLATIRON CROSSING,-105.133,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",BROOMFIELD,CO,,31 WEST FLATIRON CROSSING DRIVE,39.9339,80021
303-280-6153,THORNTON,,,,US,LARKRIDGE SHOPPING CENTER,-104.982,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LARKRIDGE,CO,,16521 WASHINGTON STREET,39.9959,80023
208-238-6002,POCATELLO,,,,US,POCATELLO SQUARE,-112.459,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",POCATELLO,ID,,1844 HURLEY DRIVE,42.9083,83202
720-685-1701,BRIGHTON,,,,US,PRAIRIE CENTER,-104.782,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",BRIGHTON,CO,,2269 PRAIRIE CENTER PARKWAY,39.9552,80601
,LAKEWOOD,,,,US,COLORADO MILLS MALL,-105.161213,,DENVER WEST (LAKEWOOD),CO,,14500 W COLFAX AVENUE,39.730224,80401
303-600-2600,LAKEWOOD,,,,US,BELMAR CENTER,-105.078,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LAKEWOOD,CO,,7313 WEST ALASKA DRIVE,39.7097,80226
801-444-6656,LAYTON,,,,US,LAYTON HILLS MALL,-111.978,"12/24/2016 7:00am - 6:00pm,12/25/2016 Closed,12/31/2016 9:00am - 7:00pm,1/1/2017 9:00am - 7:00pm",LAYTON,UT,,1201 N HILL FIELD ROAD #1024,41.0776,84041
