store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Bay Park Square,1836,303 Bay Park Square,,Green Bay,WI,54304,US,920-405-3620,-88.0659939,44.4838209,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
LOS  3024 Outlets at the Dells,3024,210 N. Gasser Road,,Wisconsin Dells,WI,53965,US,(608) 253-1676,-89.7860987,43.5731806,"09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 10:00-19:00",,
North Town Plaza,1491,5901 North Wyoming Blvd,,Albuquerque,NM,87109,US,(505) 797-0263,-106.5560463,35.1470014,"10:00-18:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 12:00-18:00",,
LOS  3063 Fashion Outlets Sant,3063,8380 Cerrillos Road,,Santa Fe,NM,87507,US,(505)474-1463,-106.032173,35.6112688,"10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 11:00-18:00",,
Southpark Mall,1371,4400 Sharon Road,,Charlotte,NC,28211,US,(704) 366-8827,-80.8321252,35.1523851,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:30-18:00",,
LOS  3070 Charlotte Premium Ou,3070,5512 New Fashion Way,,Charlotte,NC,28278,US,(704)583-5694,-80.9709951,35.1694858,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-19:00",,
Northlake Mall,1502,6801 Northlake Mall Drive,,Charlotte,NC,28216,US,(704) 596-3195,-80.8512232,35.3521388,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
LOS  2942 Concord Mills LOS,2942,8111 CONCORD MILLS BLVD,,CONCORD,NC,28027,US,(704) 979-6616,-80.7222273,35.3689981,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-19:00",,
Promenade at Providence,1368,5341 Ballantyne Commons Pkw,,Charlotte,NC,28277,US,(704) 321-2404,-80.7723511,35.063161,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Blakeney Shop Center,1760,9816 Rea Road,,Charlotte,NC,28277,US,(704) 541-0500,-80.80612,35.0353086,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 12:00-18:00",,
Birkdale Village,667,16745 Birkdale Commons Pkw,,Huntersville,NC,28078,US,(704) 896-6300,-80.8816549,35.4449507,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
LOS  2994 Gaffney Premium LOS,2994,1 FACTORY SHOPS BLVD,,GAFFNEY,SC,29341,US,(864)489-0888,-81.7119413,35.0817622,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-19:00",,
Thruway Shopping Center,1396,416 South Stratford Road,,Winston Salem,NC,27103,US,(336) 722-5612,-80.2837436,36.0909545,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-18:00, 13:00-17:00",,
The Village at Sandhill,1442,470 Town Center Place,,Columbia,SC,29229,US,(803) 419-4202,-80.8793814,34.1296771,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
LOS  2976 Blowing Rock LOS,2976,278 SHOPPES ON THE PARKWAY RD,,BLOWING ROCK,NC,28605,US,(828) 295-3201,-81.6720128,36.1417188,"09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 10:00-19:00",,
Columbiana Centre,965,100 Columbiana Circle,,Columbia,SC,29212,US,(803) 407-7019,-81.1586677,34.0783578,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Friendly Center,825,629 Friendly Center Road,,Greensboro,NC,27408,US,(336) 632-1199,-79.8314405,36.0836513,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 13:00-18:00",,
Trenholm Plaza,1800,4840 Forest Drive,,Columbia,SC,29206,US,(803)790-2186,-80.9637382,34.0174184,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Shops at Greenridge,1529,1125 Woodruff Road,,Greenville,SC,29607,US,(864) 329-0500,-82.2983502,34.8284965,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Alamance Crossing,1630,3172 Waltham Blvd,,Burlington,NC,27215,US,(336) 584-6045,-79.5091318,36.0696135,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Biltmore Park Town Square,1841,1 Town Square Blvd,,Asheville,NC,28803,US,(828)654-9539,-82.556296,35.4840202,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
LOS  2927 Mebane LOS,2927,4000 ARROWHEAD BLVD,,MEBANE,NC,27302,US,(919) 304-1571,-79.2660193,36.074507,"09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 10:00-19:00",,
Cross Creek Mall,1859,715 Cross Creek Mall,,Fayetteville,NC,28303,US,(910)868-2066,-78.96076,35.070943,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-18:00",,
The Streets at Southpoint,685,6910 Fayetteville Road,,Durham,NC,27713,US,(919) 484-8224,-78.9431065,35.9034513,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-19:00",,
LOFT 1902 Park West Village,1902,3002 Village Market Place,,Morrisville,NC,27560,US,(919) 388-2582,-78.8160317,35.8069084,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
LOS  3090 Tower Shopps at Pinn,3090,546 Pinnacle Parkway,,Bristol,TN,37620,US,(423) 652-0605,-82.2588004,36.5937658,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Crabtree Valley Mall,1496,4325 Glenwood Avenue,,Raleigh,NC,27612,US,(919) 787-0433,-78.6758944,35.8377024,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-19:00",,
Lou&Grey North Hills,4504,4151 Main at North Hills,,RALEIGH,NC,27609,US,(919)786-6884,-78.6432122,35.8372097,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 12:00-18:00",,
Triangle Town Center,661,5959 Triangle Town Blvd,,Raleigh,NC,27616,US,(919) 792-2353,-78.5740719,35.8668232,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
First and Main,1682,1520 South Main Street,,Blacksburg,VA,24060,US,(540) 552-4356,-80.4013332,37.2133149,"10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 10:00-19:00, 12:00-18:00",,
Augusta Mall,1658,3450 Wrightsboro Road,,Augusta,GA,30909,US,(706) 481-1994,-82.0788358,33.4635508,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
LOS  2930 Carolina Prem  LOS,2930,1025 Outlet Center Drive,,Smithfield,NC,27577,US,(919) 209-0230,-78.3124918,35.5106201,"09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 11:00-19:00",,
LOS  3062 Myrtle Beach 501,3062,4635 Factory  Stores Boulevard,,Myrtle Beach,SC,29579,US,(843)903-2735,-78.9590609,33.7509755,"09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 10:00-19:00",,
LOS  2959 Tulare Outlet Center,2959,1477 RETHERFORD ST,,TULARE,CA,93274,US,(559) 685-1066,-119.3354264,36.2313563,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-19:00",,
SUMMIT SIERRA,1880,13925 South Virginia Street,,Reno,NV,89511,US,(775) 851-9518,-119.7508927,39.404391,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
LOS  3095 Legends@SparksMarina,3095,1310 Scheels Drive,,Sparks,NV,89434,US,(775) 358-1378,-119.7205299,39.5309981,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-18:00",,
Zona Rosa,1391,7307 NW 86th Terrace,,Kansas City,MO,64153,US,(816) 746-5275,-94.6646306,39.2506207,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Oak Park Mall,1710,11153 West 95th Street,,Overland Park,KS,66214,US,(913) 307-0215,-94.7157273,38.9564739,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Leawood Town Center,1458,5017 West 117th Street,,Leawood,KS,66211,US,(913) 661-0641,-94.6428916,38.9170412,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-17:00",,
LOS  2939 Legends @ Village We,2939,1803 Village West Pkwy,,Kansas City,KS,66111,US,(913) 299-1174,-94.8248335,39.1238764,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Summit Fair,1852,860 NW Blue Pkwy,,Lees Summit,MO,64086,US,(816)-246-2029,-94.4020488,38.9302003,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Columbia Mall,1429,2300 Bernadette Drive,,Columbia,MO,65203,US,(573) 445-4008,-92.3755181,38.9638391,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
LOS  2949 Osage Beach LOS,2949,4540 Highway 54,,Osage Beach,MO,65065,US,(573) 348-2206,-92.6397365,38.1364693,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-19:00",,
The Gulch,1877,412 11th Avenue South,,Nashville,TN,37203,US,(615) 780-9181,-86.7838864,36.1534476,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Mall at Green Hills,1410,2126 Abbot Martin Road,,Nashville,TN,37215,US,(615) 269-5026,-86.8133432,36.1085772,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
LOS  2945 Opry Mills LOS,2945,207 Opry Mills Circle,,NASHVILLE,TN,37214,US,(615) 514-3755,-86.6951283,36.2044175,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-19:00",,
Thoroughbred Village,1420,545 Cool Springs Blvd,,Franklin,TN,37067,US,(615) 778-0649,-86.8229815,35.9486902,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
The Avenue Murfreesboro,1640,2615 Medical Center Parkway,,Murfreesboro,TN,37129,US,(615) 907-9797,-86.44642,35.8627976,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Bridge Street Town Center,1556,355 The Bridge Street NW,,Huntsville,AL,35806,US,(256)  327-8300,-86.6739427,34.7177287,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-22:00, 10:00-22:00, 11:00-20:00",,
Hamilton Corner,1481,2115 Gunbarrel Road,,Chattanooga,TN,37421,US,(423) 855-3203,-85.1544385,35.0338546,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
The Pinnacle at Turkey Creek,1490,11285 Parkside Drive,,Knoxville,TN,37934,US,(865) 966-9650,-84.1577631,35.9020289,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Regency Court,1348,120 Regency Parkway,,Omaha,NE,68114,US,(402) 391-1780,-96.0715448,41.2594147,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-18:00, 12:00-17:00",,
Shadow Lake Town Center,1680,7640 Towne Center Parkway,,Papillion,NE,68046,US,(402) 339-1288,-96.02874,41.1347,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Village Pointe Shopping Ctr,1464,17151 Davenport Street,,Omaha,NE,68118,US,(402) 289-1932,-96.183306,41.2605752,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
LOS  3060 Nebraska Crossing,3060,21317 Nebraska Crossing Drive,,Gretna,NE,68028,US,(402)332-5453,-96.2494832,41.0987222,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Jordan Creek Town Center,1398,101 74th Street,,West Des Moines,IA,50266,US,(515) 223-1359,-93.8045485,41.5694494,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Lynndale Shoppes,1528,505 Red Banks Road,,Greenville,NC,27858,US,(252) 321-0620,-77.3723415,35.5817873,"10:00-18:00, 10:00-18:00, 10:00-18:00, 10:00-20:00, 10:00-18:00, 10:00-18:00, 12:00-18:00",,
Independence Mall,939,3500 Oleander Drive,,Wilmington,NC,28403,US,(910) 799-3886,-77.9057715,34.2130425,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Boonsboro Shopping Center,1849,4925 Boonsboro Rd,,Lynchburg,VA,24503,US,(434)384-7065,-79.2178296,37.4464417,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 12:00-18:00",,
Valley View Mall,676,4802 Valley View Road,,Roanoke,VA,24012,US,(540) 265-0096,-79.964281,37.30403,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
LOS  2914 Myrtle Beach LOS,2914,10823 KINGS RD,,MYRTLE BEACH,SC,29572,US,(843) 839-1853,-78.7703555,33.7847627,"09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 10:00-19:00",,
Coastal Grand,1388,2000 Coastal Grand Circle,,Myrtle Beach,SC,29577,US,(843) 839-2934,-78.9234533,33.7036255,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
New Town Shops,1558,5112 Main Street,,Williamsburg,VA,23188,US,(757) 564-3747,-76.7405035,37.2777441,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
LOS  3028 Las Vegas Prem Outle,3028,775 Grand Central Parkway,,Las Vegas,NV,89106,US,(702)471-0076,-115.1579491,36.1644639,"09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-20:00",,
Miracle Mile Shops,814,3663 Las Vegas Blvd South,,Las Vegas,NV,89109,US,(702) 732-3348,-115.1714113,36.1107901,"10:00-23:00, 10:00-23:00, 10:00-23:00, 10:00-23:00, 10:00-00:00, 10:00-00:00, 10:00-23:00",,
LOS  2952 Las Vegas LOS South,2952,7400 LAS VEGAS BLVD SOUTH,,LAS VEGAS,NV,89123,US,(702) 437-0300,-115.1690207,36.052392,"09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-20:00",,
Green Valley Ranch,1394,2235 Village Walk Drive,,Henderson,NV,89052,US,(702) 207-6718,-115.0860689,36.0211746,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
LOFT 1871 Downtown Summerlin,1871,2010 Festival Plaza Drive,,LAS VEGAS,NV,89135,US,(702) 243-1839,-115.333188,36.149159,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-19:00",,
Lynnhaven Mall,1855,701 Lynnhaven Parkway,,Virginia Beach,VA,23452,US,757-631-8888,-76.0708276,36.8165135,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Town Ctr of Virginia Beach,1439,221 Central Park Avenue,,Virginia Beach,VA,23462,US,(757) 473-9105,-76.1346063,36.8424101,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 12:00-18:00",,
MacArthur Center,1761,300 Monticello Ave,,Norfolk,VA,23510,US,(757) 622-4434,-76.2879503,36.8489027,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Peninsula Town Center,1807,1670 Merchant Drive,,Hampton,VA,23666,US,(757) 896-8945,-76.3943017,37.0447895,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
City Center at Oyster Point,1476,702 Mariner's Row,,Newport News,VA,23606,US,(757) 596-6290,-76.4737741,37.0856501,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 12:00-18:00",,
Dadeland Mall,1637,7415 Southwest 88th Street,,Miami,FL,33156,US,(305)661-0777,-80.313507,25.6887295,"10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 12:00-19:00",,
LOS  2917 Dolphin Mall LOS,2917,11401 NW 12TH ST,,MIAMI,FL,33172,US,(305) 715-7174,-80.379796,25.7829667,"09:30-21:30, 09:30-21:30, 09:30-21:30, 09:30-21:30, 09:30-21:30, 09:30-21:30, 11:00-20:00",,
Kendall Village,970,8717 Southwest 124th Avenue,,Miami,FL,33183,US,(305) 271-1304,-80.3929596,25.6874589,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Aventura Mall,1839,19575 Biscayne Blvd,,Aventura,FL,33180,US,(305) 935-1274,-80.1467957,25.9574298,"10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 12:00-20:00",,
Shops at Pembroke Gardens,1663,430 SW 145th Terrace,,Pembroke Pines,FL,33027,US,(954) 392-3983,-80.3372103,26.004439,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-19:00",,
Broward Mall,1323,8000 West Broward Blvd,,Plantation,FL,33388,US,(954) 474-0629,-80.2548521,26.1195218,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Town Center at Boca Raton,1337,6000 West Glades Road,,Boca Raton,FL,33431,US,(561) 395-7365,-80.1343467,26.3659017,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Delray Marketplace,1874,9173 Atlantic Avenue,,Delray Beach,FL,33446,US,(561)499-2183,-80.1893212,26.4538949,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Wellington Green,1470,10300 West Forest Hill Blvd,,Wellington,FL,33414,US,(561) 753-0975,-80.2084654,26.646333,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
LOS  3022 Palm Beach Outlets,3022,1781 Palm Beach Lakes Blvd,,West Palm Beach,FL,33401,US,(561) 688-9861,-80.0878268,26.725188,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-19:00",,
The Gardens Mall,672,3101 PGA Blvd,,Palm Beach Gardens,FL,33410,US,(561) 691-9599,-80.0853836,26.8473981,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
LOS  2964 Naples LOS,2964,6040 COLLIER BLVD,,NAPLES,FL,34114,US,(239)417-0813,-81.6995417,26.0422903,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 11:00-18:00",,
LOS  3064 Miromar Outlets,3064,10801 Corkscrew Road,,Estero,FL,33928,US,(239)495-3185,-81.7730018,26.4377473,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-18:00",,
Coconut Point,1566,23190 Fashion Drive,,Estero,FL,33928,US,(239) 498-1540,-81.8072631,26.4004262,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Sanibel LOS,2980,20350 Summerlin Rd,,FORT MYERS,FL,33908,US,(239) 225-0019,-81.9721306,26.4947004,"09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 10:00-18:00",,
LOS  3012 Vero Beach LOS,3012,1785 94th Drive,,Vero Beach,FL,32966,US,772-569-4949,-80.5224577,27.6378916,"09:00-20:00, 09:00-20:00, 09:00-20:00, 09:00-20:00, 09:00-20:00, 09:00-20:00, 11:00-18:00",,
Plaza at Rosedale Center,1586,808 Rosedale Center,,Roseville,MN,55113,US,(651) 633-6044,-93.1690317,45.0136666,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Grand Avenue,1825,791 Grand Avenue,,Saint Paul,MN,55105,US,(651) 225-2994,-93.1333812,44.9402645,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 11:00-18:00",,
Southdale Center,1764,1150 Southdale Center,,Edina,MN,55435,US,(952) 922-9753,-93.325078,44.881194,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Ridgedale Center,1598,12617 Wayzata Blvd,,Minnetonka,MN,55305,US,(952) 544-0630,-93.4397341,44.9712657,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Mall of America,949,60 East Broadway,,Bloomington,MN,55425,US,(952) 854-2323,-93.2401046,44.8544766,"10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 10:00-21:30, 11:00-19:00",,
LOS  3080 Twin Cities Outlets,3080,3965 Eagan Outlets Parkway,,Eagan,MN,55122,US,(651)686-0773,-93.2156262,44.8149882,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-19:00",,
Eden Prairie Center,895,1018 Eden Prairie Center,,Eden Prairie,MN,55344,US,(952) 914-0111,-93.42476,44.854723,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-19:00",,
Arbor Lakes,967,7881 Main Street North,,Maple Grove,MN,55369,US,(763) 416-7710,-93.441912,45.0980207,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-18:00, 12:00-17:00",,
Woodbury Lakes Center,1478,9120 Hudson Street,,Woodbury,MN,55125,US,(651) 735-9415,-92.9243294,44.9473571,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Albertville LOS,2953,6500 Labeaux Avenue Ne,,Albertville,MN,55301,US,(763)497-0591,-93.6624798,45.2445393,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-19:00",,
Pinnacle Hills Prome,1567,2203 South Promenade Blvd,,Rogers,AR,72758,US,(479) 631-0162,-94.1745594,36.3046614,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Bradley Fair,1873,2000 North Rock Road,,Wichita,KS,67206,US,(316)315-0104,-97.2427623,37.7172777,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Atlantic Station,1507,260 18th Street,,ATLANTA,GA,30363,US,(404) 249-9180,-84.396858,33.792165,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Emory Point,1823,1823 Emory Point Drive,,Atlanta,GA,30329,US,(404) 329- 7878,-84.3285816,33.8021411,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 12:00-18:00",,
Lenox Square,1810,3393 Peachtree Road NE,,Atlanta,GA,30326,US,(404)841-0228,-84.3619696,33.8475546,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-19:00",,
Vinings Jubilee,1311,4300 Paces Ferry Road,,ATLANTA,GA,30339,US,(770) 319-5638,-84.4669417,33.8654092,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 12:00-18:00",,
Perimeter Mall,1456,4400 Ashford Dunwoody Road,,ATLANTA,GA,30346,US,(770) 604-3367,-84.3400292,33.9232565,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-19:00",,
Avenue at East Cobb,1482,4475 Roswell Road,,Marietta,GA,30062,US,(678) 560-2051,-84.4210507,33.9870586,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Forum on Peachtree Parkway,963,5145 Peachtree Parkway,,Norcross,GA,30092,US,(770) 446-7896,-84.2164277,33.9815796,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
